S.No.,State Code,State Name ,District Code,District Name ,Sub-District Code,Sub-District Name (In English),Village Code,Village Name ,
12161,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526200,Padhawad,
12162,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526161,Parsamal,
12163,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526114,Parsole,
12164,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526182,Paste,
12165,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526154,Patan,
12166,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526106,Pathare,
12167,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526190,Pimparkheda,
12168,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526183,Pimprad,
12169,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526224,Pimpri,
12170,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526123,Rahimpur,
12171,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526107,Rami,
12172,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526137,Ranjane,
12173,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526228,Rewadi,
12174,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526234,Rohane,
12175,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526230,Rudane,
12176,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526102,Sahur,
12177,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526163,Salve,
12178,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526215,Sarve,
12179,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526220,Satare,
12180,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526236,SAWAI MUKTI,
12181,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526226,Shewade,
12182,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526101,Shewade,
12183,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526155,Shindkhede,
12184,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526170,Shirale,
12185,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526217,Sondale,
12186,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526150,Sonewadi,
12187,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526158,Sonshelu,
12188,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526164,Sukwad,
12189,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526153,Sulwade,
12190,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526110,Suray,
12191,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526097,Takarkhede,
12192,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526235,Tamthre,
12193,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526166,Tavkhede P.b.,
12194,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526100,Tavkhede P.n.,
12195,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526168,Temlay,
12196,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526181,Vadli,
12197,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526197,Vadode,
12198,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526214,Vaipur,
12199,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526204,Valkhede,
12200,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526148,Varpade,
12201,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526169,Varshi,
12202,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526152,Varsus,
12203,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526156,Varul,
12204,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526130,Varzadi,
12205,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526133,Vasamane,
12206,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526125,Vikharan (Devache),
12207,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526122,Vikhurle,
12208,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526195,Vikwel,
12209,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526142,Virdel,
12210,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526178,Vitai,
12211,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526098,Wadade,
12212,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526229,Wadi,
12213,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526219,Waghadi Bk,
12214,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526218,Waghadi Kh,
12215,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526203,Waghode,
12216,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526118,Wani,
12217,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526185,Warud,
12218,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526105,Zirve,
12219,27,MAHARASHTRA,474,DHULE,3957,Sindkhede,526103,Zotwade,
12220,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539863,Abanpalli (m),
12221,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539864,Abanpalli (s),
12222,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539998,Aheri (CT),
12223,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539884,Aldandi (m),
12224,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539850,Allapalli,
12225,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539946,Ambezara,
12226,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539832,Appapalli (m),
12227,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539899,Arenda,
12228,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539953,Arkapalli,
12229,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539976,Asali (m),
12230,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539924,Asa M,
12231,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539939,Avalmari,
12232,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539927,Bhangaram Petta (m),
12233,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539968,Bhaswapur,
12234,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539948,Bhimaram M,
12235,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539997,Birhadghat,
12236,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539994,Bondra M,
12237,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539828,Bori,
12238,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539833,Botlacheru,
12239,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539853,Burukmalampalli,
12240,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539901,Chandra M,
12241,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539883,Chandra S,
12242,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539900,Chaudampalli,
12243,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539857,Cherpalli S,
12244,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539931,Chhallewada,
12245,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539854,Chinchgundi,
12246,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539825,Chintalpeth,
12247,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539896,Chirepalli,
12248,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539929,Chitweli,
12249,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539947,Dabbatog M,
12250,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539971,Damaram M,
12251,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539959,Damaram S,
12252,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539926,Damrancha,
12253,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539987,Dechali  S,
12254,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539871,Devalmari  M,
12255,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539870,Devalmari  S,
12256,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539837,dinacherapalli,
12257,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539848,Dodepalli,
12258,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539975,Dodger,
12259,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539961,Dubbagudam,
12260,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539855,Gadaheri,
12261,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539856,Gadaheribamni,
12262,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539930,Garewada,
12263,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539911,Golakaraji,
12264,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539934,Gotelingampalli,
12265,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539951,Govindgaon,
12266,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539909,Gudigudam,
12267,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539952,Gundera  S,
12268,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539879,Gurja Bk,
12269,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539905,Gurja Kh,
12270,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539866,Indaram (m),
12271,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539865,Indaram  S,
12272,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539841,Italcheru,
12273,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539816,Jamgaon,
12274,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539958,Jimmalgatta  S,
12275,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539967,Joganguda,
12276,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539985,Joganguda,
12277,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539881,Kachler,
12278,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539992,Kalled,
12279,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539933,Kamalpur,
12280,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539986,Kamasur,
12281,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539840,Kannepalli,
12282,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539949,Karancha S,
12283,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539877,Kasampalli,
12284,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539891,Katepalli  M,
12285,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539890,Katepalli  S,
12286,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539916,Kavatharam,
12287,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539942,Kerneli  M,
12288,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539943,Kerneli  S,
12289,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539836,Khamancheru,
12290,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539913,Khandala,
12291,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539921,Kodekasa,
12292,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539919,Kodsepalli  M,
12293,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539918,Kodsepalli  S,
12294,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539935,Kolamarka,
12295,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539893,Kolapalli  M,
12296,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539995,Konjed,
12297,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539882,Koreli Bk,
12298,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539886,Koreli Kh,
12299,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539906,Korepalli,
12300,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539847,Krishnapur,
12301,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539979,Krishnapur  M,
12302,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539974,Krishnapur  S,
12303,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539818,Krishnapur Welgur,
12304,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539829,Kultha,
12305,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539920,Kurumpalli,
12306,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539956,Lakhanguda (m),
12307,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539957,Lakhanguda  S,
12308,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539945,Lankachan  S,
12309,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539944,Lankachen  M,
12310,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539936,Lingampalli,
12311,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539993,Lowa S,
12312,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539839,Mahagaon Bk,
12313,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539838,Mahagaon Kh,
12314,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539845,Mahagaon  M,
12315,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539819,Mailaram,
12316,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539922,Mandra S,
12317,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539907,Marneli  M,
12318,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539960,Marpalli,
12319,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539972,Medpalli,
12320,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539878,Medpalli S,
12321,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539996,Metigudam,
12322,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539887,Michagunda,
12323,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539888,Mirkal M,
12324,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539937,Modumadgu,
12325,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539842,Modumadgu,
12326,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539923,Modumodgu M,
12327,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539868,Modumtura M,
12328,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539869,Modumtura S,
12329,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539889,Mosam (s),
12330,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539962,Motukpalli S,
12331,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539963,Mudewahi,
12332,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539984,Mukhanpalli,
12333,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539852,Nagepalli M,
12334,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539849,Nagepalli S,
12335,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539917,Nainer M,
12336,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539925,Naingudam,
12337,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539892,Nandigaon M,
12338,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539823,Nawegaon,
12339,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539902,Palle S,
12340,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539859,Patanil,
12341,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539914,Pattigaon M,
12342,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539955,Pattigaon M,
12343,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539915,Pattigaon S,
12344,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539978,Perkabhati S,
12345,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539885,Permili,
12346,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539990,Peta S,
12347,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539860,Pusukpalli,
12348,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539912,Rajaram,
12349,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539826,Rajpur Patch,
12350,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539834,Ramayyapetha,
12351,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539830,Rampur Chak,
12352,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539843,Rampur M,
12353,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539844,Rampur S,
12354,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539903,Rapeli,
12355,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539980,Raspalli S,
12356,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539910,Raygatta,
12357,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539964,Rengulwahi,
12358,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539938,Repanpalli,
12359,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539897,Sakangatta,
12360,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539867,Sandra S,
12361,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539966,Silmpalli,
12362,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539983,Sinda M,
12363,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539977,Sinda S,
12364,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539815,Singampeth,
12365,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539969,Suddagudam,
12366,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539898,Tadguda,
12367,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539876,Talwada,
12368,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539835,Tanbodi,
12369,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539932,Tatigudam,
12370,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539858,Tekampalli,
12371,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539827,Tikepalli,
12372,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539965,Timaram,
12373,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539895,Timaram M,
12374,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539908,Timaram S,
12375,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539988,Todka M,
12376,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539989,Todka S,
12377,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539821,Tondel,
12378,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539928,Tonder,
12379,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539981,Umanur M,
12380,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539982,Umanur S,
12381,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539880,Vedampalli,
12382,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539862,Vyankatraopeta M,
12383,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539861,Vyankatraopeta S,
12384,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539940,Vyenkatapur M,
12385,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539941,Vyenkatapur S,
12386,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539831,Wadla Peth,
12387,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539846,Wange Palli,
12388,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539873,Watra Bk M,
12389,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539872,Watra Bk S,
12390,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539874,Watra Kh M,
12391,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539875,Watra Kh  S,
12392,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539817,Welgur M,
12393,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539824,Welgur S,
12394,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539822,Welgurtola,
12395,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539954,Yedampalli,
12396,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539973,Yedranga,
12397,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539820,Yelchil,
12398,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539991,Yellaram,
12399,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539950,Yenkabanda,
12400,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539851,Yenkapalli,
12401,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539970,Yeragadda,
12402,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539904,Yermanar,
12403,27,MAHARASHTRA,475,GADCHIROLI,4062,Aheri,539894,Zimela,
12404,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538587,Akapur Chak,
12405,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538518,Armori,
12406,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538516,Arsoda,
12407,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538512,Ashta,
12408,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538564,Bhakrondi,
12409,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538565,Bhansi,
12410,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538596,Bodadha Chak,
12411,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538595,Bori Chak,
12412,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538591,Borkanhar Patch,
12413,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538530,Chamorshi Chak,
12414,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538529,Chamorshi (M.),
12415,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538535,Chavela,
12416,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538606,Chicholi,
12417,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538605,Chicholi Chak,
12418,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538589,Churmura,
12419,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538593,Darli,
12420,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538562,Davandi,
12421,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538544,Delanwadi,
12422,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538597,Deloda Bk,
12423,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538598,Deloda  Kh,
12424,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538601,Deshapur,
12425,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538602,Deshpur Chak,
12426,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538574,Deulgaon,
12427,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538600,Devipur Kamp,
12428,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538525,Dongargaon (Bhusari),
12429,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538573,Dongarsawangi,
12430,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538549,Dongar Tamasi,
12431,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538547,Dongar Tamasi Patch,
12432,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538585,Ganeshpur Chak,
12433,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538552,Hirapur rith,
12434,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538575,Injewari,
12435,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538567,Jambhali,
12436,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538511,Jogisakhara,
12437,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538520,Kaneri,
12438,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538578,Karpada Chak,
12439,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538505,Kasavi,
12440,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538563,Khadki,
12441,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538604,Khairi,
12442,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538568,Khardi,
12443,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538588,Kitadi,
12444,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538577,Kojabi,
12445,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538570,Koregaon,
12446,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538541,Kosari,
12447,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538538,Kulkuli,
12448,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538556,Kurandi,
12449,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538555,Kurandi Chak,
12450,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538599,Kurunza,
12451,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538583,Lohara,
12452,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538542,Manapur,
12453,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538540,Mangda,
12454,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538508,Mangewada,
12455,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538553,Mendha,
12456,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538566,Mendha,
12457,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538550,Mendhebodi Chak,
12458,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538582,Mohatola Alies Kukadi,
12459,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538534,Mohazari Alias Sukarbodi,
12460,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538548,Mohzari,
12461,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538515,Mulur Chak,
12462,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538514,Mulur rith,
12463,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538545,Nagarwahi,
12464,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538543,Nagarwahi Chak,
12465,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538572,Narchuli,
12466,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538580,Naroti Chak,
12467,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538592,Naroti mal,
12468,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538507,Nawargaon,
12469,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538536,Nawargaon Alias Ramtola,
12470,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538537,Nawargaon (maktta),
12471,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538506,Palasgaon,
12472,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538519,Palora,
12473,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538561,Paraswadi,
12474,27,MAHARASHTRA,475,GADCHIROLI,4053,Armori,538531,Patanwada,
